otherCatalogNumbers,extracted,nanodropConc,sequenced12S,sequencedCOI,catalogNumber,institutionCode,individualCount,basisOfRecord,preparations,typeStatus,taxonRank,kingdom,phylum,class,order,family,genus,specificEpithet,scientificNameAuthorship,eventRemarks,identificationQualifier,vernacularName,identifiedBy,identificationRemarks,associatedSequences,taxonRemarks,waterBody,locality,recordedBy,samplingProtocol,minimumDepthInMeters,continent,countryCode,country,stateProvince,county,decimalLatitude,decimalLongitude,geodeticDatum,eventDate
SEA0299,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Triglidae,Eutrigla,gurnardus,"(Linnaeus, 1758)",NA,NA,Grey gurnard,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0300,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Triglidae,Eutrigla,gurnardus,"(Linnaeus, 1758)",NA,NA,Grey gurnard,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0301,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae,Trisopterus,minutus,"(Linnaeus, 1758)",NA,NA,Poor cod,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0302,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae,Trisopterus,minutus,"(Linnaeus, 1758)",NA,NA,Poor cod,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0303,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae,Trisopterus,minutus,"(Linnaeus, 1758)",NA,NA,Poor cod,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0304,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae,Trisopterus,minutus,"(Linnaeus, 1758)",NA,NA,Poor cod,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0305,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae,Trisopterus,minutus,"(Linnaeus, 1758)",NA,NA,Poor cod,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0306,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Zeiformes,Zeidae,Zeus,faber,"Linnaeus, 1758",NA,NA,John Dory,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0307,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Zeiformes,Zeidae,Zeus,faber,"Linnaeus, 1758",NA,NA,John Dory,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0308,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Zeiformes,Zeidae,Zeus,faber,"Linnaeus, 1758",NA,NA,John Dory,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0309,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Zeiformes,Zeidae,Zeus,faber,"Linnaeus, 1758",NA,NA,John Dory,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0310,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Zeiformes,Zeidae,Zeus,faber,"Linnaeus, 1758",NA,NA,John Dory,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0311,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Triglidae,Chelidonichthys,lastoviza,"(Bonnaterre, 1788)",NA,NA,Streaked gurnard,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0312,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Triglidae,Chelidonichthys,lastoviza,"(Bonnaterre, 1788)",NA,NA,Streaked gurnard,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0313,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Triglidae,Chelidonichthys,lastoviza,"(Bonnaterre, 1788)",NA,NA,Streaked gurnard,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0314,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Triglidae,Chelidonichthys,lastoviza,"(Bonnaterre, 1788)",NA,NA,Streaked gurnard,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0315,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae,Merlangius,merlangus,"(Linnaeus, 1758)",NA,NA,Whiting,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0316,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae,Merlangius,merlangus,"(Linnaeus, 1758)",NA,NA,Whiting,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0317,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae,Merlangius,merlangus,"(Linnaeus, 1758)",NA,NA,Whiting,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0318,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae,Merlangius,merlangus,"(Linnaeus, 1758)",NA,NA,Whiting,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0319,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae,Merlangius,merlangus,"(Linnaeus, 1758)",NA,NA,Whiting,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0320,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Triglidae,Chelidonichthys,cuculus,"(Linnaeus, 1758)",NA,NA,Red gurnard,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0321,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Triglidae,Chelidonichthys,cuculus,"(Linnaeus, 1758)",NA,NA,Red gurnard,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0322,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Triglidae,Chelidonichthys,cuculus,"(Linnaeus, 1758)",NA,NA,Red gurnard,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0323,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Triglidae,Chelidonichthys,cuculus,"(Linnaeus, 1758)",NA,NA,Red gurnard,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0324,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Triglidae,Chelidonichthys,cuculus,"(Linnaeus, 1758)",NA,NA,Red gurnard,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0325,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Triglidae,Chelidonichthys,cuculus,"(Linnaeus, 1758)",NA,NA,Red gurnard,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0326,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Triglidae,Chelidonichthys,cuculus,"(Linnaeus, 1758)",NA,NA,Red gurnard,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0327,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Triglidae,Chelidonichthys,cuculus,"(Linnaeus, 1758)",NA,NA,Red gurnard,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0328,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Cepolidae,Cepola,macrophthalma,"(Linnaeus, 1758)",NA,NA,Red band fish,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0329,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Cepolidae,Cepola,macrophthalma,"(Linnaeus, 1758)",NA,NA,Red band fish,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0330,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Cepolidae,Cepola,macrophthalma,"(Linnaeus, 1758)",NA,NA,Red band fish,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0331,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Cepolidae,Cepola,macrophthalma,"(Linnaeus, 1758)",NA,NA,Red band fish,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0332,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Cepolidae,Cepola,macrophthalma,"(Linnaeus, 1758)",NA,NA,Red band fish,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0333,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Cepolidae,Cepola,macrophthalma,"(Linnaeus, 1758)",NA,NA,Red band fish,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0334,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Gobiiformes,Gobiidae,Pomatoschistus,pictus,"(Malm, 1865)",NA,NA,Painted goby,Rupert A. Collins,NA,NA,NA,River Test,Marchwood Power Station outfall,Robin Somes | Rupert A. Collins,Collected sampling power station outfall,NA,Europe,GB,United Kingdom,England,Hampshire,50.9013,-1.4406,WGS84,2017-03-23
SEA0335,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Syngnathiformes,Syngnathidae,Syngnathus,rostellatus,"Nilsson, 1855",NA,NA,Nilsson's pipefish,Rupert A. Collins,NA,NA,NA,River Test,Marchwood Power Station outfall,Robin Somes | Rupert A. Collins,Collected sampling power station outfall,NA,Europe,GB,United Kingdom,England,Hampshire,50.9013,-1.4406,WGS84,2017-06-22
SEA0336,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Triglidae,Eutrigla,gurnardus,"(Linnaeus, 1758)",NA,NA,Grey gurnard,Martin Genner,"Fishmongers, ID uncertain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-06
SEA0337,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Triglidae,Chelidonichthys,cuculus,"(Linnaeus, 1758)",NA,NA,Red gurnard,Martin Genner,"Fishmongers, ID uncertain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-06
SEA0338,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Pleuronectes,platessa,"Linnaeus, 1758",NA,NA,Plaice,Martin Genner,"Fishmongers, ID uncertain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-06
SEA0339,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Platichthys,flesus,"(Linnaeus, 1758)",NA,NA,Flounder,Martin Genner,"Fishmongers, ID uncertain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-06
SEA0340,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Soleidae,Pegusa,lascaris,"(Risso, 1810)",NA,NA,Sand sole,Martin Genner,"Fishmongers, ID uncertain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-06
SEA0341,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Microstomus,kitt,"(Walbaum, 1792)",NA,NA,Lemon sole,Martin Genner,"Fishmongers, ID uncertain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-06
SEA0342,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Scophthalmidae,Lepidorhombus,whiffiagonis,"(Walbaum, 1792)",NA,NA,Megrim,Martin Genner,"Fishmongers, ID uncertain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-06
SEA0343,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Moronidae,Dicentrarchus,labrax,"(Linnaeus, 1758)",NA,NA,Bass,Martin Genner,"Fishmongers, ID uncertain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-06
SEA0344,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Moronidae,Dicentrarchus,labrax,"(Linnaeus, 1758)",NA,NA,Bass,Martin Genner,"Fishmongers, ID uncertain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-06
SEA0345,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Sardina,pilchardus,"(Walbaum, 1792)",NA,NA,Pilchard,Martin Genner,"Fishmongers, ID uncertain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-06
SEA0346,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Scombridae,Scomber,scombrus,"(Linnaeus, 1758)",NA,NA,Mackerel,Martin Genner,"Fishmongers, ID uncertain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-06
SEA0347,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,harengus,"Linnaeus, 1758",NA,NA,Herring,Martin Genner,"Fishmongers, ID uncertain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-06
SEA0348,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Mullidae,Mullus,surmuletus,"Linnaeus, 1758",NA,NA,Red mullet,Martin Genner,"Fishmongers, ID uncertain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-06
SEA0349,,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Gobiiformes,Gobiidae,Aphia,minuta,"(Risso, 1810)",NA,NA,Transparent goby,Rupert A. Collins,NA,NA,NA,River Test,Five trawls downriver of Marchwood Power Station,Robin Somes | Rupert A. Collins,Bottom trawl,15,Europe,GB,United Kingdom,England,Hampshire,50.8872,-1.4062,WGS84,2017-06-13
SEA0350,,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Gobiiformes,Gobiidae,Aphia,minuta,"(Risso, 1810)",NA,NA,Transparent goby,Rupert A. Collins,NA,NA,NA,River Test,Five trawls downriver of Marchwood Power Station,Robin Somes | Rupert A. Collins,Bottom trawl,15,Europe,GB,United Kingdom,England,Hampshire,50.8872,-1.4062,WGS84,2017-06-13
SEA0351,,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Gobiiformes,Gobiidae,Aphia,minuta,"(Risso, 1810)",NA,NA,Transparent goby,Rupert A. Collins,NA,NA,NA,River Test,Five trawls downriver of Marchwood Power Station,Robin Somes | Rupert A. Collins,Bottom trawl,15,Europe,GB,United Kingdom,England,Hampshire,50.8872,-1.4062,WGS84,2017-06-13
SEA0352,,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Gobiiformes,Gobiidae,Gobius,niger,"Linnaeus, 1758",NA,NA,Black goby,Rupert A. Collins,NA,NA,NA,River Test,Five trawls downriver of Marchwood Power Station,Robin Somes | Rupert A. Collins,Bottom trawl,15,Europe,GB,United Kingdom,England,Hampshire,50.8872,-1.4062,WGS84,2017-06-13
SEA0353,,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Gobiiformes,Gobiidae,Gobius,niger,"Linnaeus, 1758",NA,NA,Black goby,Rupert A. Collins,NA,NA,NA,River Test,Five trawls downriver of Marchwood Power Station,Robin Somes | Rupert A. Collins,Bottom trawl,15,Europe,GB,United Kingdom,England,Hampshire,50.8872,-1.4062,WGS84,2017-06-13
SEA0354,,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Gobiiformes,Gobiidae,Gobius,niger,"Linnaeus, 1758",NA,NA,Black goby,Rupert A. Collins,NA,NA,NA,River Test,Five trawls downriver of Marchwood Power Station,Robin Somes | Rupert A. Collins,Bottom trawl,15,Europe,GB,United Kingdom,England,Hampshire,50.8872,-1.4062,WGS84,2017-06-13
SEA0355,,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Gobiiformes,Gobiidae,Pomatoschistus,,,NA,NEED TO CHECK IDs,Sand goby sp.?,Rupert A. Collins,NA,NA,NA,River Test,Five trawls downriver of Marchwood Power Station,Robin Somes | Rupert A. Collins,Bottom trawl,15,Europe,GB,United Kingdom,England,Hampshire,50.8872,-1.4062,WGS84,2017-06-13
SEA0356,,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Gobiiformes,Gobiidae,Pomatoschistus,,,NA,NEED TO CHECK IDs,Sand goby sp.?,Rupert A. Collins,NA,NA,NA,River Test,Five trawls downriver of Marchwood Power Station,Robin Somes | Rupert A. Collins,Bottom trawl,15,Europe,GB,United Kingdom,England,Hampshire,50.8872,-1.4062,WGS84,2017-06-13
SEA0357,,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Gobiiformes,Gobiidae,Pomatoschistus,,,NA,NEED TO CHECK IDs,Sand goby sp.?,Rupert A. Collins,NA,NA,NA,River Test,Five trawls downriver of Marchwood Power Station,Robin Somes | Rupert A. Collins,Bottom trawl,15,Europe,GB,United Kingdom,England,Hampshire,50.8872,-1.4062,WGS84,2017-06-13
SEA0358,,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Soleidae,Buglossidium,luteum,"(Risso, 1810)",NA,NA,Solenette,Rupert A. Collins,NA,NA,NA,River Test,Five trawls downriver of Marchwood Power Station,Robin Somes | Rupert A. Collins,Bottom trawl,15,Europe,GB,United Kingdom,England,Hampshire,50.8872,-1.4062,WGS84,2017-06-13
SEA0359,,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Gobiiformes,Gobiidae,Pomatoschistus,,,NA,NEED TO CHECK IDs,Common goby?,Rupert A. Collins,NA,NA,NA,River Test,Marchwood Power Station outfall,Robin Somes | Rupert A. Collins,Collected sampling power station outfall,NA,Europe,GB,United Kingdom,England,Hampshire,50.9013,-1.4406,WGS84,2017-06-22
SEA0360,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Gobiesociformes,Gobiesocidae,Lepadogaster,purpurea,"(Bonnaterre, 1788)",NA,,Shore clingfish,Rupert A. Collins,NA,NA,NA,English Channel,Lulworth Cove Beach,Dan Fagan,Collected by hand under rocks,0,Europe,GB,United Kingdom,England,Dorset,50.61746,-2.244894,WGS84,2018-03-21
SEA0361,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Gobiesociformes,Gobiesocidae,Lepadogaster,purpurea,"(Bonnaterre, 1788)",NA,,Shore clingfish,Rupert A. Collins,NA,NA,NA,English Channel,Lulworth Cove Beach,Dan Fagan,Collected by hand under rocks,0,Europe,GB,United Kingdom,England,Dorset,50.61746,-2.244894,WGS84,2018-03-21
SEA0362,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Gobiesociformes,Gobiesocidae,Lepadogaster,purpurea,"(Bonnaterre, 1788)",NA,,Shore clingfish,Rupert A. Collins,NA,NA,NA,English Channel,Lulworth Cove Beach,Dan Fagan,Collected by hand under rocks,0,Europe,GB,United Kingdom,England,Dorset,50.61746,-2.244894,WGS84,2018-03-21
