otherCatalogNumbers,extracted,nanodropConc,sequenced12S,sequencedCOI,catalogNumber,institutionCode,individualCount,basisOfRecord,preparations,typeStatus,taxonRank,kingdom,phylum,class,order,family,genus,specificEpithet,scientificNameAuthorship,eventRemarks,identificationQualifier,vernacularName,identifiedBy,identificationRemarks,associatedSequences,taxonRemarks,waterBody,locality,recordedBy,samplingProtocol,minimumDepthInMeters,continent,countryCode,country,stateProvince,county,decimalLatitude,decimalLongitude,geodeticDatum,eventDate
SEA0224,,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Coryphoblennius,galerita,"(Linnaeus, 1758)",Voucher direct in EtOH tube,NA,Montagu's blenny,Rupert A. Collins,NA,NA,NA,Milford Haven,"Intertidal rocks, Castlebeach Bay, Dale",Rupert A. Collins | Martin Genner,Hand net,0,Europe,GB,United Kingdom,Wales,Pembrokeshire,51.7016,-5.1576,WGS84,2017-06-07
SEA0225,,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Coryphoblennius,galerita,"(Linnaeus, 1758)",Voucher direct in EtOH tube,NA,Montagu's blenny,Rupert A. Collins,NA,NA,NA,Milford Haven,"Intertidal rocks, Castlebeach Bay, Dale",Rupert A. Collins | Martin Genner,Hand net,0,Europe,GB,United Kingdom,Wales,Pembrokeshire,51.7016,-5.1576,WGS84,2017-06-07
SEA0226,,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Coryphoblennius,galerita,"(Linnaeus, 1758)",Voucher direct in EtOH tube,NA,Montagu's blenny,Rupert A. Collins,NA,NA,NA,Milford Haven,"Intertidal rocks, Castlebeach Bay, Dale",Rupert A. Collins | Martin Genner,Hand net,0,Europe,GB,United Kingdom,Wales,Pembrokeshire,51.7016,-5.1576,WGS84,2017-06-07
SEA0227,,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Coryphoblennius,galerita,"(Linnaeus, 1758)",Voucher direct in EtOH tube,NA,Montagu's blenny,Rupert A. Collins,NA,NA,NA,Milford Haven,"Intertidal rocks, Castlebeach Bay, Dale",Rupert A. Collins | Martin Genner,Hand net,0,Europe,GB,United Kingdom,Wales,Pembrokeshire,51.7016,-5.1576,WGS84,2017-06-07
SEA0228,,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Gadiformes,Lotidae,Ciliata,mustela,"(Linnaeus, 1758)",NA,NA,Five-bearded rockling,Rupert A. Collins,NA,NA,NA,Milford Haven,"Intertidal rocks, Castlebeach Bay, Dale",Rupert A. Collins | Martin Genner,Hand net,0,Europe,GB,United Kingdom,Wales,Pembrokeshire,51.7016,-5.1576,WGS84,2017-06-07
SEA0229,,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Triglidae,Chelidonichthys,lucerna,"(Linnaeus, 1758)",Voucher direct in EtOH tube,"Tiny fish, ID uncertain",Tub gurnard,Rupert A. Collins,NA,NA,NA,Milford Haven,"Intertidal rocks, Castlebeach Bay, Dale",Rupert A. Collins | Martin Genner,Hand net,0,Europe,GB,United Kingdom,Wales,Pembrokeshire,51.7016,-5.1576,WGS84,2017-06-07
SEA0230,,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Symphodus,melops,"(Linnaeus, 1758)",Voucher direct in EtOH tube,"Tiny fish, ID uncertain",Corkwing wrasse,Rupert A. Collins,NA,NA,NA,Milford Haven,"Intertidal rocks, Castlebeach Bay, Dale",Rupert A. Collins | Martin Genner,Hand net,0,Europe,GB,United Kingdom,Wales,Pembrokeshire,51.7016,-5.1576,WGS84,2017-06-07
SEA0231,,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Taurulus,bubalis,"(Euphrasen, 1786)",Voucher direct in EtOH tube,NA,Long spined sea scorpion,Rupert A. Collins,NA,NA,NA,Milford Haven,"Intertidal rocks, Castlebeach Bay, Dale",Rupert A. Collins | Martin Genner,Hand net,0,Europe,GB,United Kingdom,Wales,Pembrokeshire,51.7016,-5.1576,WGS84,2017-06-07
SEA0232,,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Taurulus,bubalis,"(Euphrasen, 1786)",Voucher direct in EtOH tube,NA,Long spined sea scorpion,Rupert A. Collins,NA,NA,NA,Milford Haven,"Intertidal rocks, Castlebeach Bay, Dale",Rupert A. Collins | Martin Genner,Hand net,0,Europe,GB,United Kingdom,Wales,Pembrokeshire,51.7016,-5.1576,WGS84,2017-06-07
SEA0233,,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Pleuronectes,platessa,"Linnaeus, 1758",NA,NA,Plaice,Rupert A. Collins,NA,NA,NA,Milford Haven,Beach in front of lagoon next to Dale lime kilns car park,Rupert A. Collins | Martin Genner,Seine,0.75,Europe,GB,United Kingdom,Wales,Pembrokeshire,51.7171,-5.1715,WGS84,2017-06-04
SEA0234,,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Pleuronectes,platessa,"Linnaeus, 1758",NA,NA,Plaice,Rupert A. Collins,NA,NA,NA,Milford Haven,Beach in front of lagoon next to Dale lime kilns car park,Rupert A. Collins | Martin Genner,Seine,0.75,Europe,GB,United Kingdom,Wales,Pembrokeshire,51.7171,-5.1715,WGS84,2017-06-04
SEA0235,,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Pleuronectes,platessa,"Linnaeus, 1758",NA,NA,Plaice,Rupert A. Collins,NA,NA,NA,Milford Haven,Beach in front of lagoon next to Dale lime kilns car park,Rupert A. Collins | Martin Genner,Seine,0.75,Europe,GB,United Kingdom,Wales,Pembrokeshire,51.7171,-5.1715,WGS84,2017-06-04
SEA0236,,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Pleuronectes,platessa,"Linnaeus, 1758",NA,NA,Plaice,Rupert A. Collins,NA,NA,NA,Milford Haven,Beach in front of lagoon next to Dale lime kilns car park,Rupert A. Collins | Martin Genner,Seine,0.75,Europe,GB,United Kingdom,Wales,Pembrokeshire,51.7171,-5.1715,WGS84,2017-06-04
SEA0237,,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Pleuronectes,platessa,"Linnaeus, 1758",NA,NA,Plaice,Rupert A. Collins,NA,NA,NA,Milford Haven,Beach in front of lagoon next to Dale lime kilns car park,Rupert A. Collins | Martin Genner,Seine,0.75,Europe,GB,United Kingdom,Wales,Pembrokeshire,51.7171,-5.1715,WGS84,2017-06-04
SEA0238,TO DO,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Bothidae,Arnoglossus,laterna,"(Walbaum, 1792)",NA,NA,Scaldfish,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0239,TO DO,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Bothidae,Arnoglossus,laterna,"(Walbaum, 1792)",NA,NA,Scaldfish,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0240,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Bothidae,Arnoglossus,laterna,"(Walbaum, 1792)",NA,NA,Scaldfish,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0241,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Bothidae,Arnoglossus,laterna,"(Walbaum, 1792)",NA,NA,Scaldfish,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0242,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Bothidae,Arnoglossus,laterna,"(Walbaum, 1792)",NA,NA,Scaldfish,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0243,TO DO,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Soleidae,Microchirus,variegatus,"(Donovan, 1808)",NA,NA,Thickback sole,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0244,TO DO,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Soleidae,Microchirus,variegatus,"(Donovan, 1808)",NA,NA,Thickback sole,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0245,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Soleidae,Microchirus,variegatus,"(Donovan, 1808)",NA,NA,Thickback sole,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0246,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Soleidae,Microchirus,variegatus,"(Donovan, 1808)",NA,NA,Thickback sole,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0247,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Soleidae,Microchirus,variegatus,"(Donovan, 1808)",NA,NA,Thickback sole,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0248,TO DO,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Soleidae,Buglossidium,luteum,"(Risso, 1810)",NA,NA,Solenette,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0249,TO DO,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Soleidae,Buglossidium,luteum,"(Risso, 1810)",NA,NA,Solenette,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0250,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Soleidae,Buglossidium,luteum,"(Risso, 1810)",NA,NA,Solenette,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0251,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Soleidae,Buglossidium,luteum,"(Risso, 1810)",NA,NA,Solenette,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0252,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Soleidae,Buglossidium,luteum,"(Risso, 1810)",NA,NA,Solenette,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0253,TRUE,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,genus,Animalia,Chordata,Actinopterygii,Gobiiformes,Gobiidae,Pomatoschistus,,,NA,NEED TO CHECK IDs,Sand goby?,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0254,TO DO,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,genus,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Glyptocephalus,cynoglossus,"(Linnaeus, 1758)",NA,Same 12S as Microstomus - check ID,Witch,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0255,TO DO,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Gadiformes,Lotidae,Enchelyopus,cimbrius,"(Linnaeus, 1766)",NA,NA,Four-bearded rockling,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0256,TO DO,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Ammodytidae,Hyperoplus,immaculatus,"(Corbin, 1950)",NA,NA,Corbin's sandeel,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0257,TO DO,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Scophthalmidae,Phrynorhombus,norvegicus,"(Günther, 1862)",NA,NA,Norwegian topknot,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0258,TO DO,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Scophthalmidae,Phrynorhombus,norvegicus,"(Günther, 1862)",NA,NA,Norwegian topknot,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0259,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Scophthalmidae,Phrynorhombus,norvegicus,"(Günther, 1862)",NA,NA,Norwegian topknot,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0260,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Scophthalmidae,Phrynorhombus,norvegicus,"(Günther, 1862)",NA,NA,Norwegian topknot,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0261,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Scophthalmidae,Phrynorhombus,norvegicus,"(Günther, 1862)",NA,NA,Norwegian topknot,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0262,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Scophthalmidae,Phrynorhombus,norvegicus,"(Günther, 1862)",NA,NA,Norwegian topknot,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0263,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Scophthalmidae,Phrynorhombus,norvegicus,"(Günther, 1862)",NA,NA,Norwegian topknot,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0264,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Scophthalmidae,Phrynorhombus,norvegicus,"(Günther, 1862)",NA,NA,Norwegian topknot,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0265,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Scophthalmidae,Phrynorhombus,norvegicus,"(Günther, 1862)",NA,NA,Norwegian topknot,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0266,TO DO,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Sprattus,sprattus,"(Linnaeus, 1758)",NA,NA,Sprat,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0267,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Sprattus,sprattus,"(Linnaeus, 1758)",NA,NA,Sprat,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0268,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Sprattus,sprattus,"(Linnaeus, 1758)",NA,NA,Sprat,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0269,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Sprattus,sprattus,"(Linnaeus, 1758)",NA,NA,Sprat,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0270,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Sprattus,sprattus,"(Linnaeus, 1758)",NA,NA,Sprat,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0271,TO DO,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Callionymidae,Callionymus,maculatus,"Rafinesque, 1810",NA,NA,Spotted dragonet,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0272,TO DO,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Callionymidae,Callionymus,maculatus,"Rafinesque, 1810",NA,NA,Spotted dragonet,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0273,TO DO,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Callionymidae,Callionymus,maculatus,"Rafinesque, 1810",NA,NA,Spotted dragonet,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0274,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Callionymidae,Callionymus,maculatus,"Rafinesque, 1810",NA,NA,Spotted dragonet,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0275,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Callionymidae,Callionymus,maculatus,"Rafinesque, 1810",NA,NA,Spotted dragonet,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0276,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Callionymidae,Callionymus,maculatus,"Rafinesque, 1810",NA,NA,Spotted dragonet,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
SEA0277,,,,,NA,NA,1,PreservedSpecimen,Frozen,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Callionymidae,Callionymus,maculatus,"Rafinesque, 1810",NA,NA,Spotted dragonet,Rupert A. Collins,NA,NA,NA,English Channel,"WCO station L4, approx 12 km SW of Plymouth",Aisling Smith | Sophie Banham,Bottom trawl,55,Europe,GB,United Kingdom,England,Devon,50.25,-4.2172,WGS84,2017-06-15
